item	frequency	REF	PRED	MOD	dispersion	dispersionREF	dispersionPRED	dispersionMOD	dispersionNorm	dispersionREFNorm	dispersionPREDNorm	dispersionMODNorm	gloss
ʔu-ʼi(ƛ)	1	0	1	0	0.867798230934736	1	0.867798230934736	1	0.8743827532217272	1	0.8743827532217272	1	it-take
ʔu-ʼi(ƛ)-ckʷi·	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	it-take-done
ʔu-ʼi·c	7	0	7	0	0.6636385369352139	1	0.6636385369352139	1	0.6686739732626761	1	0.6686739732626761	1	it-eat
ʔu-ʼi·c-ckʷi·-matak	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	it-eat-done-probably
ʔu-ʼi·č	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	it-consume
ʔu-ʼiƛ	1	0	1	0	0.9896007650011953	1	0.9896007650011953	1	0.9971094785017464	1	0.9971094785017464	1	it-take
ʔu-ʼiːḥ	1	0	1	0	0.9896007650011953	1	0.9896007650011953	1	0.9971094785017464	1	0.9971094785017464	1	it-hunting
ʔu-ʼiːḥ-w̓it̓as	1	0	1	0	0.9769304327038011	1	0.9769304327038011	1	0.9843430085511261	1	0.9843430085511261	1	it-hunting-about.to
ʔu-ḥta·-sa	1	0	1	0	0.9819507530480517	1	0.9819507530480517	1	0.9894014211730701	1	0.9894014211730701	1	it-doing.to-precisely
ʔu-ḥta·-w̓it̓as	1	0	1	0	0.9566100884532632	1	0.9566100884532632	1	0.9638684812718296	1	0.9638684812718296	1	it-doing.to-about.to
ʔu-ḥtin	3	0	3	0	0.8069567296198901	1	0.8069567296198901	1	0.8130796097795978	1	0.8130796097795978	1	it-made.of
ʔu-ḥʷʼaɬ	12	0	12	0	0.7961789784046538	1	0.7961789784046538	1	0.8022200810951865	1	0.8022200810951865	1	it-using
ʔu-ḥʷʼaɬ-ckʷi·	2	0	2	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	it-using-happened
ʔucuːt	1	0	0	1	0.8856084150131484	1	1	0.8856084150131484	0.8923280741900517	1	1	0.8923280741900517	
ʔuc̓inap	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	put
ʔuh	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	being.it
ʔuk	2	0	2	0	0.8573989959359312	1	0.8573989959359312	1	0.8639046127905576	1	0.8639046127905576	1	oneself
ʔukʷ-in	2	0	2	0	0.7836480994501555	1	0.7836480994501555	1	0.7895941226062869	1	0.7895941226062869	1	??-come
ʔukʷ-i·qsta	1	0	1	0	0.9203920631125987	1	0.9203920631125987	1	0.9273756473563773	1	0.9273756473563773	1	??-among
ʔukʷa	1	0	1	0	0.9566100884532632	1	0.9566100884532632	1	0.9638684812718296	1	0.9638684812718296	1	oneself
ʔukʷa-iqs	1	0	1	0	0.9896007650011953	1	0.9896007650011953	1	0.9971094785017464	1	0.9971094785017464	1	oneself-into.vessel
ʔukʷi	1	0	1	0	0.9203920631125987	1	0.9203920631125987	1	0.9273756473563773	1	0.9273756473563773	1	??
ʔumaːk	1	0	1	0	0.887042792254363	1	0.887042792254363	1	0.8937733349391788	1	0.8937733349391788	1	
ʔumč̓aːp	4	1	3	0	0.9336600525938322	0.9661726033946928	0.9336600525938322	1	0.9407443092858004	0.973503552932675	0.9407443092858004	1	
ʔumʔi	3	3	0	0	0.8969639015060963	0.8969639015060963	1	1	0.903769721787306	0.903769721787306	1	1	
ʔumʔi·qsu	17	16	1	0	0.786263728537076	0.7825872579488407	0.9203920631125987	1	0.7922295980899889	0.788525231843912	0.9273756473563773	1	mother
ʔum̓aːck	3	0	3	0	0.7497011714080803	1	0.7497011714080803	1	0.7553896182102855	1	0.7553896182102855	1	
ʔuna	3	1	2	0	0.6706908917045183	0.9158498685154195	0.7548410231890988	1	0.6757798386125498	0.9227989883174755	0.76056846922799	1	that.much
ʔuna-č-a·qtu·	2	0	2	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	that.much-??-go.across
ʔuna-ʔiː-ckʷi·	1	1	0	0	0.8856084150131484	0.8856084150131484	1	1	0.8923280741900517	0.8923280741900517	1	1	that.much-reach-done
ʔuna-ḥ	4	3	1	0	0.6459478842935693	0.7781496533588333	0.867798230934736	1	0.6508490906901121	0.7840539564013007	0.8743827532217272	1	that.much-size
ʔunack	3	0	3	0	0.7548410231890987	1	0.7548410231890987	1	0.7605684692279899	1	0.7605684692279899	1	close
ʔunaː	4	1	3	0	0.6637580683719819	0.8856084150131484	0.7781496533588335	1	0.6687944116584368	0.8923280741900517	0.7840539564013008	1	near
ʔunaḥ	5	3	2	0	0.679297155151805	0.679297155151805	0.867798230934736	1	0.6844514031073107	0.6844514031073107	0.8743827532217272	1	size?
ʔunaḥ-i·y̓uɬ	1	1	0	0	0.9674874491991394	0.9674874491991394	1	1	0.9748283752860413	0.9748283752860413	1	1	small-voice
ʔuncukʷ	1	1	0	0	0.867798230934736	0.867798230934736	1	1	0.8743827532217272	0.8743827532217272	1	1	how.long.it.takes
ʔuncukʷ-ʔis	1	1	0	0	0.867798230934736	0.867798230934736	1	1	0.8743827532217272	0.8743827532217272	1	1	how.long.it.takes-on.the.beach
ʔunc̓uk	1	0	1	0	0.887042792254363	1	0.887042792254363	1	0.8937733349391788	1	0.8937733349391788	1	how.long.it.takes
ʔunic	11	4	7	0	0.6193467063655925	0.7944059287592637	0.6925651446330386	1	0.6240460731608511	0.8004335782247382	0.6978200650367339	1	how.much.time.spent
ʔunic-cuk	2	2	0	0	0.9924695194836242	0.9924695194836242	1	1	1	1	1	1	time.spent-needing
ʔunic-u·k̓ʷaːɬ	1	1	0	0	0.8856084150131484	0.8856084150131484	1	1	0.8923280741900517	0.8923280741900517	1	1	time.taken-absent
ʔunic-ʼas	2	1	1	0	0.9661726033946928	0.9661726033946928	0.9661726033946928	1	0.973503552932675	0.973503552932675	0.973503552932675	1	time.spent-on.the.ground
ʔunic-ḥn̓a·k	2	1	1	0	0.8362419316280182	0.9158498685154195	0.9203920631125987	1	0.8425870167409371	0.9227989883174755	0.9273756473563773	1	traveling.time-in.between
ʔunič	1	1	0	0	0.9884054506335167	0.9884054506335167	1	1	0.9959050945441408	0.9959050945441408	1	1	time.elapsed
ʔunukʷit	1	1	0	0	0.867798230934736	0.867798230934736	1	1	0.8743827532217272	0.8743827532217272	1	1	circumfrence
ʔunwiː	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	because.of
ʔunw̓iː(ƛ)	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	because.of
ʔunw̓iːƛ	13	0	13	0	0.6198808363522685	1	0.6198808363522685	1	0.6245842559223267	1	0.6245842559223267	1	because.of
ʔunw̓iːƛ-ckʷi·	1	0	1	0	0.9660530719579249	1	0.9660530719579249	1	0.9733831145369144	1	0.9733831145369144	1	because-happened
ʔuqƛ-n̓uk	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	??-at.hand
ʔuqƛ-n̓ukʷ	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	??-on.the.hand
ʔuqɬaːp	4	1	3	0	0.7100167344011475	0.9566100884532632	0.7534066459478842	1	0.7154040708177768	0.9638684812718296	0.7591232084788629	1	thinking
ʔusit	2	2	0	0	0.9053311020798469	0.9053311020798469	1	1	0.9122004094905455	0.9122004094905455	1	1	body
ʔutwiː	4	0	4	0	0.7443222567535263	1	0.7443222567535263	1	0.74996989040106	1	0.74996989040106	1	first?
ʔutwiː-ckʷi·	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	first-done
ʔuxʷ	5	0	5	0	0.7781496533588335	1	0.7781496533588335	1	0.7840539564013008	1	0.7840539564013008	1	toppled.over
ʔuxʷ-ʔi·(ƛ)	2	0	2	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	toppled.over-on.the.ground.MOM
ʔuxʷ-ʼas	1	1	0	0	0.8911068611044705	0.8911068611044705	1	1	0.897868240395038	0.897868240395038	1	1	toppled.over-on.the.ground
ʔuxʷ-ʼas-ckʷi·	2	2	0	0	0.8911068611044705	0.8911068611044705	1	1	0.897868240395038	0.897868240395038	1	1	toppled.over-on.the.ground-happened
ʔuxʷaːpi	4	3	1	0	0.935572555582118	0.9355725555821182	0.9789624671288549	1	0.9426713236179693	0.9426713236179695	0.9863904612790558	1	paddle
ʔuxʷaːpiq	2	0	2	0	0.9789624671288549	1	0.9789624671288549	1	0.9863904612790558	1	0.9863904612790558	1	paddle
ʔuy-ista-im	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	??-persons.in.canoe-thing?
ʔuyaqḥ	2	0	2	0	0.9765718383934975	1	0.9765718383934975	1	0.9839816933638444	1	0.9839816933638444	1	news
ʔuyaː	5	0	5	0	0.7318909873296678	1	0.7318909873296678	1	0.7374442972419609	1	0.7374442972419609	1	peculiar
ʔuyaː-siɬa	4	0	4	0	0.6880229500358596	1	0.6880229500358596	1	0.6932434059978323	1	0.6932434059978323	1	peculiar-act.like
ʔuyi	29	0	29	0	0.4395335800901844	1	0.4395335800901844	1	0.442868593404129	1	0.442868593404129	1	
ʔuyi-??	1	0	1	0	0.9203920631125987	1	0.9203920631125987	1	0.9273756473563773	1	0.9273756473563773	1	at.the.time-??
ʔuyi-ckʷi·	2	0	2	0	0.8833373177145589	1	0.8833373177145589	1	0.890039744670601	1	0.890039744670601	1	at.the.time-happened
ʔuyiː	1	0	1	0	0.9203920631125987	1	0.9203920631125987	1	0.9273756473563773	1	0.9273756473563773	1	??
ʔu·q	6	0	6	0	0.8770021515658619	1	0.8770021515658619	1	0.883656509695291	1	0.883656509695291	1	pleasant
ʔu·q-iːya	1	0	1	0	0.9566100884532632	1	0.9566100884532632	1	0.9638684812718296	1	0.9638684812718296	1	good-at.the.time.of
ʔu·qumḥi-qaq	1	0	1	0	0.9566100884532632	1	0.9566100884532632	1	0.9638684812718296	1	0.9638684812718296	1	calm-very
ʔučq	5	0	5	0	0.9566100884532632	1	0.9566100884532632	1	0.9638684812718296	1	0.9638684812718296	1	fog
ʔučq-c̓u·	4	4	0	0	0.9566100884532632	0.9566100884532632	1	1	0.9638684812718296	0.9638684812718296	1	1	fog-inside
ʔučqmis	1	1	0	0	0.9566100884532632	0.9566100884532632	1	1	0.9638684812718296	0.9638684812718296	1	1	fog
ʔuʔinkʷit	1	0	1	0	0.867798230934736	1	0.867798230934736	1	0.8743827532217272	1	0.8743827532217272	1	??
ʔuʔiːp	1	0	1	0	0.887042792254363	1	0.887042792254363	1	0.8937733349391788	1	0.8937733349391788	1	aim.at?
ʔuʔumḥi	8	0	8	0	0.822615347836481	1	0.822615347836481	1	0.8288570396242323	1	0.8288570396242323	1	just.right
ʔuʔumḥi-matak	1	0	1	0	0.867798230934736	1	0.867798230934736	1	0.8743827532217272	1	0.8743827532217272	1	able.to-probably
ʔuʔumḥi·	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	just.right
ʔuː	5	0	1	0	0.8241692565144634	1	0.8856084150131484	1	0.8304227387691197	1	0.8923280741900517	1	it
ʔuːc-ḥn̓a·k	1	0	1	0	0.9158498685154195	1	0.9158498685154195	1	0.9227989883174755	1	0.9227989883174755	1	belonging.to.someone-in.between
ʔuːc̓uqʷaʔi	1	0	1	0	0.9203920631125987	1	0.9203920631125987	1	0.9273756473563773	1	0.9273756473563773	1	
ʔuːkʷiːqstaƛ	1	0	1	0	0.9203920631125987	1	0.9203920631125987	1	0.9273756473563773	1	0.9273756473563773	1	tag.along
ʔuːm	3	0	0	0	0.9819507530480517	1	1	1	0.9894014211730701	1	1	1	
ʔuːna	3	0	3	0	0.777671527611762	1	0.777671527611762	1	0.7835722028182586	1	0.7835722028182586	1	all
ʔuːna-maḥsa	1	1	0	0	0.8911068611044705	0.8911068611044705	1	1	0.897868240395038	0.897868240395038	1	1	size-desiring.to
ʔuːna-wa·	1	0	1	0	0.9203920631125987	1	0.9203920631125987	1	0.9273756473563773	1	0.9273756473563773	1	amount-say
ʔuːna-w̓it̓as	1	1	0	0	0.8911068611044705	0.8911068611044705	1	1	0.897868240395038	0.897868240395038	1	1	size-about.to
ʔuːpi	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	
ʔuːq	4	0	3	0	0.887042792254363	1	0.887042792254363	1	0.8937733349391788	1	0.8937733349391788	1	nice
ʔuːqḥɬi	1	0	1	0	0.9896007650011953	1	0.9896007650011953	1	0.9971094785017464	1	0.9971094785017464	1	narrate
ʔuːsa-a·tuk	1	0	0	1	0.8911068611044705	1	1	0.8911068611044705	0.897868240395038	1	1	0.897868240395038	loud-making.sound.of
ʔuːsa-yaq	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	with.force-having.done
ʔuːsuqta	3	0	3	0	0.7442027253167582	1	0.7442027253167582	1	0.7498494520052993	1	0.7498494520052993	1	
ʔuːsḥhy̓ims	1	1	0	0	0.9158498685154195	0.9158498685154195	1	1	0.9227989883174755	0.9227989883174755	1	1	
ʔuːš	49	10	36	3	0.23517932154932258	0.6346402103753288	0.2524371131829894	0.8571599330623954	0.23696377262214052	0.6394556184511624	0.25435250980234725	0.8636637359990365	something
ʔuːš-(č)iɬ	1	0	1	0	0.9203920631125987	1	0.9203920631125987	1	0.9273756473563773	1	0.9273756473563773	1	someone-doing.to
ʔuːš-aɬa	2	0	2	0	0.9566100884532632	1	0.9566100884532632	1	0.9638684812718296	1	0.9638684812718296	1	some-attached.on
ʔuːš-ca-panač	1	0	1	0	0.9660530719579249	1	0.9660530719579249	1	0.9733831145369144	1	0.9733831145369144	1	some-go.to-move.about
ʔuːš-ckʷi·	4	0	4	0	0.6341142720535502	1	0.6341142720535502	1	0.6389256895098159	1	0.6389256895098159	1	some-remains.of
ʔuːš-cpa·	2	0	2	0	0.7781496533588335	1	0.7781496533588335	1	0.7840539564013008	1	0.7840539564013008	1	some-pass
ʔuːš-cuk	1	0	1	0	0.9906765479321061	1	0.9906765479321061	1	0.9981934240635915	1	0.9981934240635915	1	some-requiring
ʔuːš-c̓aɬ	1	0	1	0	0.9158498685154195	1	0.9158498685154195	1	0.9227989883174755	1	0.9227989883174755	1	some-??
ʔuːš-c̓iːɬ	1	0	1	0	0.9906765479321061	1	0.9906765479321061	1	0.9981934240635915	1	0.9981934240635915	1	some-??
ʔuːš-iːc	1	0	1	0	0.9660530719579249	1	0.9660530719579249	1	0.9733831145369144	1	0.9733831145369144	1	some-belonging.to
ʔuːš-mis-na·k	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	some-thing-having
ʔuːš-mis-na·k-cim	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	some-thing-having-??
ʔuːš-na·k	1	0	1	0	0.9765718383934975	1	0.9765718383934975	1	0.9839816933638444	1	0.9839816933638444	1	some-having
ʔuːš-p̓aɬ	2	0	2	0	0.7534066459478844	1	0.7534066459478844	1	0.7591232084788632	1	0.7591232084788632	1	something-looking.admiringly.at
ʔuːš-su·qstu(ƛ)	1	0	1	0	0.9819507530480517	1	0.9819507530480517	1	0.9894014211730701	1	0.9894014211730701	1	some-in.mind
ʔuːš-taq	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	some-working.on
ʔuːš-tu·p	1	0	1	0	0.9660530719579249	1	0.9660530719579249	1	0.9733831145369144	1	0.9733831145369144	1	some-thing
ʔuːš-w̓in	1	0	1	0	0.9203920631125987	1	0.9203920631125987	1	0.9273756473563773	1	0.9273756473563773	1	something-in.the.middle
ʔuːš-yuːya	10	0	10	0	0.5421228783169975	1	0.5421228783169975	1	0.5462363001324824	1	0.5462363001324824	1	some-times
ʔuːš-y̓a·	1	0	1	0	0.9158498685154195	1	0.9158498685154195	1	0.9227989883174755	1	0.9227989883174755	1	some-troubled.by
ʔuːš-y̓inƛ	1	1	0	0	0.9884054506335167	0.9884054506335167	1	1	0.9959050945441408	0.9959050945441408	1	1	some-troubled.by
ʔuːš-ḥtin	1	0	1	0	0.9660530719579249	1	0.9660530719579249	1	0.9733831145369144	1	0.9733831145369144	1	some-made.of
ʔuːš-ḥy̓ims	1	1	0	0	0.8856084150131484	0.8856084150131484	1	1	0.8923280741900517	0.8923280741900517	1	1	some-related.to?
ʔuːšc̓aɬ	3	1	2	0	0.9206311259861345	0.9884054506335167	0.9322256753526179	1	0.9276165241478985	0.9959050945441408	0.9392990485366737	1	
ʔuːšc̓aɬuk	1	0	1	0	0.9660530719579249	1	0.9660530719579249	1	0.9733831145369144	1	0.9733831145369144	1	
ʔuːšmaq	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	serious
ʔuːštup	2	2	0	0	0.887042792254363	0.887042792254363	1	1	0.8937733349391788	0.8937733349391788	1	1	
ʔuːƛ̓aqči	2	2	0	0	0.887042792254363	0.887042792254363	1	1	0.8937733349391788	0.8937733349391788	1	1	
ʔuːʔuːkiniš	1	1	0	0	0.887042792254363	0.887042792254363	1	1	0.8937733349391788	0.8937733349391788	1	1	
ʔuḥ	28	0	28	0	0.31232710631467503	1	0.31232710631467503	1	0.3146969253798111	1	0.3146969253798111	1	being.it
ʔuḥ-matak	1	0	1	0	0.867798230934736	1	0.867798230934736	1	0.8743827532217272	1	0.8743827532217272	1	being.it-probably
ʔuḥʔiš	2	0	0	0	0.7767152761176189	1	1	1	0.782608695652174	1	1	1	
ʔuḥʔiːš	4	0	0	0	0.7690652641644752	1	1	1	0.7749006383234974	1	1	1	
ʔuḥ…wa·…ʔi·š	1	0	1	0	0.8856084150131484	1	0.8856084150131484	1	0.8923280741900517	1	0.8923280741900517	1	
ʕaciːs	2	0	2	0	0.8927803012192206	1	0.8927803012192206	1	0.8995543779356858	1	0.8995543779356858	1	??
ʕac̓ik	6	0	6	0	0.5445852259144154	1	0.5445852259144154	1	0.5487173310851499	1	0.5487173310851499	1	know.how.to
ʕak-m̓aɬ-st̓uqs	1	0	0	0	0.8911068611044705	1	1	1	0.897868240395038	1	1	1	cut-??-inside.corners.of.canoe
ʕakʷ	1	1	0	0	0.9896007650011953	0.9896007650011953	1	1	0.9971094785017464	0.9971094785017464	1	1	cut
ʕamaʕas	1	1	0	0	0.9769304327038011	0.9769304327038011	1	1	0.9843430085511261	0.9843430085511261	1	1	grassy.area
ʕam̓aːk̓ʷaɬ	1	0	1	0	0.9782452785082476	1	0.9782452785082476	1	0.9856678309044923	1	0.9856678309044923	1	
ʕam̓iːt	7	7	0	0	0.9751374611522831	0.9751374611522831	1	1	0.9825364326147176	0.9825364326147176	1	1	clam.shell
ʕaq-c̓aqḥ	1	0	1	0	0.9566100884532632	1	0.9566100884532632	1	0.9638684812718296	1	0.9638684812718296	1	make.loud.noise-??
ʕaq-c̓aqḥ-t̓a·na	1	0	1	0	0.9566100884532632	1	0.9566100884532632	1	0.9638684812718296	1	0.9638684812718296	1	make.loud.noise-??-slightly
ʕaqƛ-ʼakƛi	1	0	1	0	0.867798230934736	1	0.867798230934736	1	0.8743827532217272	1	0.8743827532217272	1	??-at.the.rear
ʕas	3	0	2	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	do.carpenter.work
ʕas-ayi·	1	0	1	0	0.977049964140569	1	0.977049964140569	1	0.9844634469468867	1	0.9844634469468867	1	plan-give
ʕat̓uː	9	8	1	0	0.9789624671288549	0.9789624671288549	0.9789624671288549	1	0.9863904612790558	0.9863904612790558	0.9863904612790558	1	
ʕawatk	1	1	0	0	0.867798230934736	0.867798230934736	1	1	0.8743827532217272	0.8743827532217272	1	1	
ʕay̓iːčḥ	1	0	1	0	0.9158498685154195	1	0.9158498685154195	1	0.9227989883174755	1	0.9227989883174755	1	
ʕa·siq-na·k	3	0	3	0	0.9331819268467607	1	0.9331819268467607	1	0.9402625557027581	1	0.9402625557027581	1	plan-having
ʕač	2	0	2	0	0.9317475496055464	1	0.9317475496055464	1	0.9388172949536314	1	0.9388172949536314	1	hold.in.hands
ʕačuː	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	be.wounded
ʕaɬmapt	3	3	0	0	0.977049964140569	0.977049964140569	1	1	0.9844634469468867	0.9844634469468867	1	1	
ʕaʔuk	5	4	1	0	0.754841023189099	0.887042792254363	0.867798230934736	1	0.7605684692279902	0.8937733349391788	0.8743827532217272	1	
ʕaʕa·sḥi	1	0	1	0	0.9661726033946928	1	0.9661726033946928	1	0.973503552932675	1	0.973503552932675	1	
ʕaʕaːči	1	0	1	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	
ʕaʕiƛ	1	0	1	0	0.9203920631125987	1	0.9203920631125987	1	0.9273756473563773	1	0.9273756473563773	1	cave
ʕaːkʷ	2	2	0	0	0.8856084150131484	0.8856084150131484	1	1	0.8923280741900517	0.8923280741900517	1	1	dog.salmon
ʕaːnis	19	19	0	0	0.9336600525938322	0.9336600525938322	1	1	0.9407443092858004	0.9407443092858004	1	1	crane
ʕaːs	1	0	0	0	0.8911068611044705	1	1	1	0.897868240395038	1	1	1	do.carpenter.work
ʕaːʔiː	3	2	1	0	0.887042792254363	0.887042792254363	0.887042792254363	1	0.8937733349391788	0.8937733349391788	0.8937733349391788	1	
ʕaːḥuːs	2	2	0	0	0.8856084150131484	0.8856084150131484	1	1	0.8923280741900517	0.8923280741900517	1	1	
ʕaːḥuːsʔatḥ	11	11	0	0	0.7817355964618694	0.7817355964618694	1	1	0.7876671082741178	0.7876671082741178	1	1	
ʕaḥmis	4	4	0	0	0.69304327038011	0.69304327038011	1	1	0.698301818619776	0.698301818619776	1	1	
ʕic-t̓uːɬa	1	0	1	0	0.9661726033946928	1	0.9661726033946928	1	0.973503552932675	1	0.973503552932675	1	menstruate.for.the.first.time-give.feast.in.honor.of
ʕic̓aːt	1	0	1	0	0.9661726033946928	1	0.9661726033946928	1	0.973503552932675	1	0.973503552932675	1	menstruate.for.the.first.time
ʕims	1	0	1	0	0.9660530719579249	1	0.9660530719579249	1	0.9733831145369144	1	0.9733831145369144	1	urinate.to.mark.the.boundary
ʕimt	3	1	2	0	0.8028926607697826	0.9158498685154195	0.887042792254363	1	0.8089847043237386	0.9227989883174755	0.8937733349391788	1	name
ʕimti·	6	6	0	0	0.6576619650968205	0.6576619650968205	1	1	0.6626520534746478	0.6626520534746478	1	1	
ʕimtiː	5	4	0	0	0.6752330863016974	0.6752330863016974	1	1	0.6803564976514513	0.6803564976514513	1	1	
ʕiniːƛ	29	27	2	0	0.8391766344893534	0.8315137992403113	0.9426249103514224	1	0.8455439870092655	0.8378230090864079	0.9497771889678429	1	dog
ʕiq	2	0	2	0	0.8693521396127182	1	0.8693521396127182	1	0.8759484523666146	1	0.8759484523666146	1	do.it.hard?
ʕiqat	2	1	1	0	0.9646186947167105	0.9894812335644274	0.9751374611522831	1	0.9719378537877875	0.9969890401059858	0.9825364326147176	1	drip
ʕita	1	0	1	0	0.867798230934736	1	0.867798230934736	1	0.8743827532217272	1	0.8743827532217272	1	tell.a.lie
ʕiyaːɬ	1	1	0	0	0.8911068611044705	0.8911068611044705	1	1	0.897868240395038	0.897868240395038	1	1	
ʕišiː	5	5	0	0	0.9782452785082476	0.9782452785082476	1	1	0.9856678309044923	0.9856678309044923	1	1	
ʕiɬč	2	0	2	0	0.9765718383934975	1	0.9765718383934975	1	0.9839816933638444	1	0.9839816933638444	1	dog
ʕiɬč-na·k	2	2	0	0	0.9765718383934975	0.9765718383934975	1	1	0.9839816933638444	0.9839816933638444	1	1	dog-having
ʕiːq	4	0	4	0	0.8911068611044705	1	0.8911068611044705	1	0.897868240395038	1	0.897868240395038	1	charring
ʕiːčnuː	2	2	0	0	0.7881902940473345	0.7881902940473345	1	1	0.7941707816451886	0.7941707816451886	1	1	
ʕiːɬmakt	2	2	0	0	0.9894812335644274	0.9894812335644274	1	1	0.9969890401059858	0.9969890401059858	1	1	
ʕiḥ	9	1	8	0	0.7599808749701172	0.9765718383934975	0.7599808749701171	1	0.7657473202456945	0.9839816933638444	0.7657473202456944	1	cry
ʕiḥ-ʼiːk	1	1	0	0	0.9765718383934975	0.9765718383934975	1	1	0.9839816933638444	0.9839816933638444	1	1	cry-always.doing
ʕuc̓uːsʔatḥ	2	2	0	0	0.887042792254363	0.887042792254363	1	1	0.8937733349391788	0.8937733349391788	1	1	
ʕumaː	1	0	1	0	0.867798230934736	1	0.867798230934736	1	0.8743827532217272	1	0.8743827532217272	1	running.water
ʕup-kswi·q-ʼaqƛ	1	0	1	0	0.9566100884532632	1	0.9566100884532632	1	0.9638684812718296	1	0.9638684812718296	1	flow-go.through-inside
ʕupnit	3	3	0	0	0.8028926607697824	0.8028926607697824	1	1	0.8089847043237384	0.8089847043237384	1	1	
ʕuq	2	0	2	0	0.8244083193879992	1	0.8244083193879992	1	0.8306636155606409	1	0.8306636155606409	1	urinate
